province;red;green;blue;x;x
5655;209;133;233;Volcei;x
5656;96;103;228;Compsa;x
5657;88;233;54;Aquilonia;x
5658;166;109;234;Abellinum;x
5659;84;35;205;Nola;x
5660;125;165;89;Aeclanum;x
5661;26;173;133;Herdoniae;x
5662;72;209;39;Uria;x
5663;224;129;244;Teanum Apulum;x
5664;117;198;91;Cumae;x
5665;88;33;111;Volturnum;x
5666;55;175;69;Alifae;x
5667;158;177;30;Fagifulae;x
5668;205;226;118;Iuvanum;x
5669;146;101;189;Aquinum;x
5670;23;32;121;Venefrum;x
5671;202;123;30;Minturnae;x
5672;252;5;221;Antinum;x
5673;75;238;105;Alba Fucens;x
5674;52;241;1;Carsioli;x
5675;106;35;75;Corfinum;x
5676;253;97;224;Peituinum;x
5677;45;188;95;Interamnum;x
5678;117;118;136;Sena Gallica;x
5679;7;24;160;Sentinum;x
5680;191;205;101;Camerinum;x
5681;14;24;64;Mevania;x
5682;253;85;227;Saepinum;x
5683;34;61;67;Falerii;x
5684;78;4;21;Amardos;x
5685;62;25;104;Salus;x
5686;137;104;1;Orotan;x
5687;181;186;216;Tapouroi;x
5688;4;206;40;Mandros;x
5689;118;97;219;Yafet;x
5690;209;94;66;Raspuna;x
5691;148;217;113;Marisa;x
5692;200;109;8;Tida;x
5693;30;102;158;Rinokoloura;x
5694;75;77;210;Rabbath Moab;x
5695;142;152;69;Madaba;x
5696;240;127;206;Gabitha;x
5697;119;46;238;Dion;x
5698;71;190;147;Adraha;x
5699;35;15;156;Sakkaia;x
5700;215;89;118;Alinda;x
5701;123;228;217;Alabanda;x
5702;92;153;102;Kidrama;x
5703;183;200;252;Ankyra;x
5704;229;157;28;Thymbrara;x
5705;197;19;107;Gergis;x
5706;2;70;104;Kotiaeion;x
5707;151;138;168;Hadrianoi;x
5708;210;94;245;Sangaros;x
5709;176;212;145;Prainetos;x
5710;199;66;61;Agrilion;x
5711;121;180;151;Pronnaea;x
5712;65;17;170;Dadokome;x
5713;69;154;112;Mandris;x
5714;224;47;197;Tripolis ad Meandrum;x
5715;7;157;67;Colossae;x
5716;132;67;254;Blaundos;x
5717;225;223;66;Antiochia;x
5718;242;230;104;Neapolis;x
5719;165;93;120;Stektorion;x
5720;103;131;193;Eudoxias;x
5721;67;3;58;Spaleia;x
5722;67;109;74;Dokimeion;x
5723;7;195;97;Tolastochora;x
5724;219;224;27;Orbana;x
5725;226;49;204;Araxa;x
5726;113;69;74;Balboura;x
5727;134;238;107;Limyra;x
5728;194;32;103;Selge;x
5729;174;102;108;Ariassos;x
5730;43;74;229;Korakoe;x
5731;179;134;81;Tmolos;x
5732;205;116;90;Hermokapeleia;x
5733;119;144;46;Thyateira;x
5734;36;67;51;Saittai;x
5735;247;109;236;Oktapolis;x
5736;71;112;218;Boubon;x
5737;252;77;238;Mokolda;x
5738;35;128;93;Apollonia Salbakes;x
5739;86;240;23;Aphrodisias;x
5740;141;80;129;Erymna;x
5741;147;195;92;Eudokias;x
5742;38;244;203;Nakoleia;x
5743;148;43;175;Midaion;x
5744;117;105;139;Olbasa;x
5745;188;82;147;Pogla;x
5746;70;131;176;Tyriaion;x
5747;238;57;59;Troknas;x
5748;153;96;69;Germa;x
5749;193;52;199;Delemna;x
5750;34;185;230;Bloukion;x
5751;48;175;157;Androna;x
5752;15;143;18;Ikotarion;x
5753;38;226;73;Kobara;x
5754;54;128;154;Senzousa;x
5755;67;234;170;Koropassos;x
5756;12;74;164;Parnassos;x
5757;127;113;225;Ochras;x
5758;43;200;243;Kampai;x
5759;98;34;83;Zoropassos;x
5760;226;112;165;Sacoena;x
5761;15;218;161;Andraka;x
5762;45;49;145;Therma;x
5763;199;114;233;Corniaspa;x
5764;43;243;117;Moutalaske;x
5765;135;114;19;Arasaxa;x
5766;178;63;173;Coduzalaba;x
5767;122;218;189;Eudoixata;x
5768;38;27;91;Gundusa;x
5769;100;208;246;Sebastopolis;x
5770;167;175;84;Siricis;x
5771;175;195;178;Ouarsapa;x
5772;188;159;95;Dadima;x
5773;229;229;107;Asbamaion;x
5774;5;238;21;Aspenzinsos;x
5775;210;173;225;Ninica;x
5776;116;228;169;Germanicopolis;x
5777;111;136;62;Pappa;x
5778;229;139;219;Lystra;x
5779;220;50;220;Hyde;x
5780;143;81;196;Korakesion;x
5781;155;125;240;Anemurium;x
5782;128;136;31;Adrasos;x
5783;13;78;6;Pargais;x
5784;196;245;55;Mopsouhestia;x
5785;170;59;11;Phlaouipolis;x
5786;99;17;183;Analibia;x
5787;117;62;61;Ad Vincesimum;x
5788;175;241;192;Koloneia;x
5789;54;23;142;Kabeira;x
5790;37;228;11;Pida;x
5791;247;35;127;Speluncis;x
5792;18;3;128;Gagonda;x
5793;32;57;147;Palalce;x
5794;151;174;112;Gozalena;x
5795;38;152;67;Euchaita;x
5796;251;254;195;Andrapa;x
5797;244;31;129;Sagylion;x
5798;76;169;137;Thermai Phazemaniton;x
5799;166;92;38;Kizari;x
5800;214;62;145;Zaliches;x
5801;8;204;189;Kyptasia;x
5802;231;206;232;Zagora;x
5803;13;19;47;Stephane;x
5804;157;208;193;Koloussa;x
5805;72;238;246;Marsylla;x
5806;60;146;178;Zephyrion;x
5807;230;212;236;Klimax;x
5808;69;177;180;Sora;x
5809;122;243;17;Ziporea;x
5810;225;76;167;Timonion;x
5811;27;54;110;Embolos;x
5812;85;211;169;Prusias ad Hypium;x
5813;208;242;242;Krateia;x
5814;77;50;173;Eirakla;x
5815;193;176;109;Tios;x
5816;146;35;121;Lilaios;x
5817;175;34;42;Eupatoria;x
5818;238;96;28;Ameletos;x
5819;159;157;5;Kotyora;x
5820;28;117;138;Tripolis;x
5821;21;85;211;Hermonassa;x
5822;125;25;247;Daskyleion;x
5823;110;120;219;Zeleia;x
5824;244;64;132;Thracian Wastelands;x
5825;135;122;60;Topeiros;x
5826;4;185;215;Oesyme;x
5827;67;72;104;Xantheia;x
5828;5;220;161;Doriskos;x
5829;43;15;89;Nike;x
5830;213;119;226;Kabyle;x
5831;116;221;170;Bylazora;x
5832;98;201;185;Naissus;x
5833;29;53;80;Dardana;x
5834;3;93;52;Thracian Wastelands;x
5835;102;251;110;Thracian Wastelands;x
5836;138;18;121;Tzouroulon;x
5837;227;238;143;Thynias;x
5838;173;87;55;Panissus;x
5839;90;254;81;Anchialus;x
5840;142;140;9;Erite;x
5841;152;20;13;Krounoi;x
5842;237;235;68;Tirizis;x
5843;86;182;22;Pizus;x
5844;144;2;134;Parembole;x
5845;189;89;160;Bessapara;x
5846;34;94;57;Melta;x
5847;176;106;177;Emporium Piretensium;x
5848;18;201;11;Emporium Discoduraterae;x
5849;50;149;154;Asamus;x
5850;24;94;192;Regianum;x
5851;124;59;79;Aedava;x
5852;74;41;176;Balianstra;x
5853;168;104;249;Tauriana;x
5854;96;246;55;Pelagonia;x
5855;126;113;113;Antigoneia;x
5856;96;62;189;Albanopolis;x
5857;105;3;55;Doberos;x
5858;203;220;37;Theranda;x
5859;230;144;178;Dasminium;x
5860;52;189;166;Celegorenum;x
5861;223;192;233;Risetia;x
5862;61;117;75;Sostra;x
5863;192;7;99;Sarkotyle;x
5864;230;179;29;Elaia;x
5865;232;128;228;Tenba;x
5866;202;255;244;Kosilaos;x
5867;76;138;121;Artanes;x
5868;32;62;150;Abdashtart;x
5869;226;27;149;Gedru;x
5870;183;17;240;Hammon;x
5871;153;133;49;Sariptu;x
5872;255;73;215;Awali;x
5873;243;169;78;Athar;x
5874;191;149;177;Arqa;x
5875;177;101;203;Orthosia;x
5876;50;252;184;Marathos;x
5877;154;229;120;Balanea;x
5878;141;92;122;Sangjung;x
5879;66;122;66;Janghung;x
5880;139;64;53;Puri;x
5881;100;208;181;Bui;x
5882;216;156;45;Hatong;x
5883;85;33;42;Mulu;x
5884;222;146;30;Ansan;x
5885;215;201;5;Shinyu;x
5886;245;31;154;Yodok;x
5887;37;163;183;Namsok;x
5888;47;74;224;Kumya;x
5889;241;79;110;Wanggeomseong;x
5890;120;2;202;Sogyeong;x
5891;83;176;47;Taedonggang;x
5892;64;7;87;Peishui;x
5893;152;71;212;Jiaodao;x
5894;74;113;167;Hansan;x
5895;20;157;153;Hanju;x
5896;139;30;187;Gwangju;x
5897;46;227;185;Namcheon;x
5898;10;209;164;Hwangmu;x
5899;66;218;36;Kugwonseong;x
5900;168;196;38;Jungwongyeon;x
5901;231;81;198;Sogenmunmu;x
5902;22;173;186;Chungwongyeong;x
5903;252;85;124;Chungju;x
5904;8;242;122;Ingunne;x
5905;134;27;196;Kweyan;x
5906;251;61;212;Kyundok;x
5907;38;6;38;Kweju;x
5908;41;49;110;Hoeyang;x
5909;68;155;250;Muncheon;x
5910;172;123;188;Anbyon;x
5911;29;171;124;Tongcheon;x
5912;86;90;213;Nungdon;x
5913;146;158;184;Ki;x
5914;12;92;236;Sulchhon;x
5915;131;139;10;Co Chon;x
5916;112;178;81;Kondok;x
5917;152;128;92;Chhollon;x
5918;200;141;74;Okgye;x
5919;185;80;10;Unju;x
5920;179;216;201;Uncheongju;x
5921;185;204;51;Gongju;x
5922;188;150;216;Punju;x
5923;203;252;36;Ganghwado;x
5924;252;223;168;Isan;x
5925;179;71;67;Pekky;x
5926;161;213;211;Yoryasan;x
5927;186;197;53;Kyundok;x
5928;127;112;238;Jinbyeol;x
5929;221;230;227;Poryumji;x
5930;168;216;197;Chhonyum;x
5931;182;216;174;Baeki;x
5932;226;159;147;Kyongdok;x
5933;103;21;232;Sinphun;x
5934;106;32;156;Wiryeseong;x
5935;216;220;66;Mongchontoseong;x
5936;233;126;228;Pungnaptoseong;x
5937;187;205;154;Songpa;x
5938;66;184;62;Sucheong;x
5939;163;123;147;Sowon;x
5940;77;66;9;Mahan;x
5941;10;139;169;Sogyeon;x
5942;99;254;135;Cheongju;x
5943;224;144;88;Temogak;x
5944;254;111;238;Paek;x
5945;106;158;125;Gyeongdook;x
5946;219;108;47;Mokchu;x
5947;249;45;198;Tharok;x
5948;167;104;245;Kamme;x
5949;19;41;29;Baeki;x
5950;104;136;196;Phunse;x
5951;28;243;77;Kumji;x
5952;238;228;26;Peksky;x
5953;207;177;141;Sabi;x
5954;130;50;204;Busosanseong;x
5955;234;73;119;Sabiseong;x
5956;17;126;127;Soburiseong;x
5957;152;162;17;Goseong;x
5958;104;190;94;Ungjin;x
5959;161;255;198;Gomanaru;x
5960;144;10;167;Gongju;x
5961;186;248;139;Chungcheong;x
5962;82;92;138;Gongsan;x
5963;108;51;21;Chonyi;x
5964;209;66;134;Karim;x
5965;189;82;44;Pekky;x
5966;20;159;225;Masan;x
5967;99;22;57;Dusa;x
5968;203;109;63;Geonma;x
5969;36;164;33;Gamhaebiri;x
5970;4;179;146;Gorap;x
5971;250;160;76;Gusaodan;x
5972;245;153;225;Yongdam;x
5973;110;20;81;Guso;x
5974;252;73;227;Mallo;x
5975;16;77;250;Mangno;x
5976;245;24;185;Naebiri;x
5977;165;249;156;Jiban;x
5978;245;160;6;Chosandobiri;x
5979;107;86;76;Sinan;x
5980;155;190;248;Illan;x
5981;235;80;234;Bokpyeong;x
5982;115;120;131;Angok;x
5983;4;48;118;Hwangnyo;x
5984;180;250;85;Pinyang;x
5985;106;33;125;Yangeun;x
5986;72;97;133;Gyeongdook;x
5987;136;146;73;Kukpong;x
5988;205;41;153;Bulmi;x
5989;3;13;117;Seongsan;x
5990;212;233;143;Gwanjeong;x
5991;216;5;8;Wando;x
5992;56;192;188;Suyang;x
5993;153;248;83;Sollim Paek;x
5994;43;121;163;Sorim;x
5995;250;99;44;Kyundok;x
5996;233;136;159;Sapho Baeki;x
5997;210;88;71;Kyongdok;x
5998;192;167;130;Bukdong;x
5999;241;161;160;Eonbyeol;x
6000;206;29;101;Namyang;x
6001;119;57;78;Godan;x
6002;105;69;165;Nannan;x
6003;2;130;92;Yuzhou;x
6004;3;204;59;Kerim;x
6005;184;142;53;Teinguk;x
6006;86;42;152;Goyang;x
6007;84;232;176;Saro;x
6008;122;132;104;Wando;x
6009;184;170;149;Samcheok;x
6010;237;75;26;Omok;x
6011;53;207;76;Uyu;x
6012;161;221;68;Soyabol;x
6013;200;179;61;Kyumseong;x
6014;18;26;139;Geumson;x
6015;138;19;239;Wolson;x
6016;184;169;94;Chaesong;x
6017;107;201;143;Sinwolson;x
6018;155;219;187;Monwolson;x
6019;108;107;165;Namsanseong;x
6020;197;68;240;Bonggok;x
6021;26;81;55;Unjeong;x
6022;32;224;88;Sanju;x
6023;102;183;26;Sabolguk;x
6024;227;171;190;Kunju;x
6025;144;222;46;Sangju;x
6026;179;106;65;Yemnihwa;x
6027;11;91;164;Seorabeol;x
6028;170;4;107;Geumseong;x
6029;242;31;164;Silla;x
6030;114;155;10;Cheonhyo;x
6031;125;196;122;Sonnihwa;x
6032;173;49;150;Tai;x
6033;13;127;110;Tari;x
6034;177;50;153;Cheonni;x
6035;227;17;180;Hwachkhan;x
6036;41;237;94;Chinamiji;x
6037;213;219;137;Geoje;x
6038;22;91;98;Sinchon;x
6039;250;113;3;Jongcheon;x
6040;205;158;104;Yangseong;x
6041;7;191;124;Yecheon;x
6042;88;135;35;Suju;x
6043;161;207;242;Hyungkun;x
6044;118;92;207;Pogju;x
6045;252;181;202;Yonan;x
6046;173;206;184;Wonji;x
6047;186;136;227;Haji;x
6048;146;76;85;Phunsan;x
6049;11;225;221;Anin;x
6050;53;211;185;Nansan;x
6051;155;78;90;Hyesong;x
6052;150;245;101;Hye Baeki;x
6053;97;146;238;Tanjin;x
6054;107;7;57;Polsuji;x
6055;165;59;70;Yoip;x
6056;120;74;46;Bukokjeo;x
6057;247;233;227;Sunamchon;x
6058;136;191;208;Immyong;x
6059;206;137;170;Myonggan;x
6060;26;148;140;Kyongsong;x
6061;229;81;232;Kugwonson;x
6062;76;142;235;Kumonjik;x
6063;23;163;2;Kwanmo;x
6064;230;145;142;Anjik;x
6065;17;142;127;Chanpyong;x
6066;110;168;112;Pungye;x
6067;99;47;125;Mansin;x
6068;116;103;74;Buyeo;x
6069;6;25;192;Maengyang;x
6070;132;30;126;Kilju;x
6071;134;14;197;Miylson;x
6072;72;17;139;Moro;x
6073;143;128;177;Inginne;x
6074;217;245;111;Sondzhime;x
6075;132;77;245;Kollegyn;x
6076;108;206;26;Yangin;x
6077;149;65;32;Kosachham;x
6078;213;18;223;Kymmulle;x
6079;109;127;107;Manno;x
6080;198;176;204;Toso;x
6081;161;6;117;Bukbuyeo;x
6082;82;228;55;Chonjang;x
6083;212;162;102;Hwadae;x
6084;51;217;166;Chaegung;x
6085;57;252;53;Punggye;x
6086;226;135;55;Toge;x
6087;28;7;162;Inhol;x
6088;199;251;72;Kechhasan;x
6089;161;231;62;Noymchuk;x
6090;227;132;240;Nakhekhol;x
6091;61;125;202;Sabokkhol;x
6092;137;114;62;Sasan;x
6093;26;229;51;Makhol;x
6094;67;50;66;Suson;x
6095;126;242;215;Tangseong;x
6096;81;246;137;Dongbuyeo;x
6097;189;232;164;Hongui;x
6098;77;238;129;Cholchu;x
6099;55;30;196;Hoejon;x
6100;230;160;200;Sinhung;x
6101;155;142;253;Chha Hol;x
6102;104;239;144;Ko;x
6103;181;160;101;Soncheonhwaldal;x
6104;40;88;74;Yulmok;x
6105;118;14;96;Tonsahil;x
6106;155;59;132;Inbollo;x
6107;93;63;31;Chechkhaphai;x
6108;215;74;212;Masokhol;x
6109;198;171;21;Michkhukhol;x
6110;213;254;100;Chankhangu;x
6111;117;190;108;Marmos;x
6112;249;250;50;Kichteir;x
6113;229;99;31;Van;x
6114;182;137;177;Phora;x
6115;98;147;48;Dauduana;x
6116;234;193;178;Perori;x
6117;208;86;170;Archuqiuni;x
6118;154;171;3;Arest;x
6119;93;133;149;Khezerlu;x
6120;58;184;184;Kheshmesh;x
6121;133;244;68;Tukri;x
6122;29;226;155;Shawarshan;x
6123;10;231;213;Tuliku;x
6124;208;75;179;Gavur;x
6125;4;46;146;Arevik;x
6126;60;64;253;Oghlou;x
6127;64;46;169;Zarawand;x
6128;201;197;18;Halaquqai;x
6129;240;239;96;Indua;x
6130;164;11;249;Didima;x
6131;113;96;191;Amaras;x
6132;147;214;102;Partawan;x
6133;44;115;228;Zogalu;x
6134;241;96;169;Kapan;x
6135;125;77;34;Parsakanik;x
6136;32;245;61;Mingechaur;x
6137;38;131;205;Camechia;x
6138;8;163;109;Shemakha;x
6139;4;97;253;Masalas;x
6140;231;54;209;Ghizil;x
6141;191;71;154;Mish;x
6142;38;90;98;Kshahargah;x
6143;247;166;145;Utidosir;x
6144;180;43;242;Urtseki;x
6145;114;129;56;Targu;x
6146;181;170;195;Dzhanakhyr;x
6147;137;228;162;Maipa;x
6148;153;18;107;Akbas;x
6149;183;231;17;Samocharta;x
6150;53;45;138;Mambres;x
6151;147;104;75;Amimu;x
6152;82;2;202;Kipani;x
6153;134;124;76;Elegerda;x
6154;30;78;69;Saphchai;x
6155;151;185;251;Tumeichki;x
6156;126;165;177;Kauri;x
6157;2;227;49;Palu;x
6158;44;115;62;Dervente;x
6159;221;18;167;Antagera;x
6160;235;58;76;Arzachkun;x
6161;15;158;83;Iritia;x
6162;59;194;100;Sension;x
6163;209;23;92;Isumbo;x
6164;59;119;187;Zernaki;x
6165;126;230;239;Kapote;x
6166;35;64;249;Astianene;x
6167;16;212;113;Urmeniuqini;x
6168;155;77;171;Halouras;x
6169;78;133;112;Koloua;x
6170;21;165;1;Balisbiga;x
6171;215;93;7;Kolchis;x
6172;140;155;47;Thausia;x
6173;165;173;123;Musis;x
6174;206;19;162;Ani;x
6175;212;62;141;Karuts;x
6176;74;32;217;Abnicum;x
6177;252;148;210;Haza;x
6178;155;40;56;Salmalasso;x
6179;100;162;50;Khakh;x
6180;69;248;180;Altina;x
6181;139;191;235;Dasteira;x
6182;61;117;234;Megalossos;x
6183;211;24;156;Mesorome;x
6184;54;236;177;Olotoedariza;x
6185;197;65;250;Arabrace;x
6186;37;254;116;Vereuso;x
6187;202;63;137;Teucila;x
6188;108;81;37;Arege;x
6189;58;232;102;Gauraina;x
6190;23;105;111;Taranta;x
6191;132;6;214;Dalanda;x
6192;196;32;236;Chosomachon;x
6193;16;11;0;Chozana;x
6194;233;123;171;Mertikerton;x
6195;58;108;158;Elegeia;x
6196;93;6;211;Arca;x
6197;22;101;228;Sinoria;x
6198;174;73;72;Calcidava;x
6199;173;23;79;Tharsidarate;x
6200;74;235;184;Syspiritis;x
6201;222;77;127;Andaga;x
6202;100;18;208;Ophis;x
6203;70;102;11;Athenai;x
6204;90;122;13;Kissa;x
6205;61;249;106;Pichori;x
6206;154;158;163;Dioscurias;x
6207;205;87;168;Moschi;x
6208;140;41;192;Acinasis;x
6209;158;47;72;Ad Mercurium;x
6210;217;242;150;Namamu;x
6211;210;47;199;Saqanchia;x
6212;29;225;137;Sarapanis;x
6213;168;145;77;Monastiri;x
6214;178;52;246;Algeti;x
6215;204;228;109;Hokhmik;x
6216;194;28;7;Karchakhpyur;x
6217;183;152;236;Khovlegora;x
6218;154;196;212;Harmozike;x
6219;95;188;166;Tbilisi;x
6220;6;121;190;Aragvispiri;x
6221;148;95;239;Qanchaeti;x
6222;47;120;238;Gumbati;x
6223;49;156;7;Sagarejo;x
6224;151;75;187;Seusamora;x
6225;245;235;101;Sary;x
6226;128;183;65;Nyudi;x
6227;184;23;107;Ghurnak;x
6228;71;29;170;Djonu;x
6229;206;178;185;Ruyan;x
6230;243;118;223;Piri;x
6231;251;69;159;Germi;x
6232;34;124;57;Sairkhe;x
6233;203;195;254;Chkhorotsqu;x
6234;194;112;141;Tqvarcheli;x
6235;26;194;78;Archaiopolis;x
6236;147;135;173;Kotais;x
6237;27;217;225;Aquae Calidae Neapolitanorum;x
6238;112;66;21;Erucium;x
6239;69;188;237;Palania;x
6240;48;178;115;Pithekoussai;x
6241;94;54;104;Agabis;x
6242;79;29;67;Pnigeus;x
6243;85;131;166;Mefket;x
6244;186;91;40;Hermopolis;x
6245;94;204;34;Njwt-krt;x
6246;223;66;55;Khaset;x
6247;5;84;178;Pachnemounis;x
6248;173;61;88;Taremu;x
6249;115;214;58;Skenai;x
6250;126;14;15;Karanis;x
6251;220;105;25;Peme;x
6252;54;50;231;Sile;x
6253;14;196;15;Nekhen;x
6254;143;79;91;Akhetaten;x
6255;33;125;72;Tsimistea;x
6256;41;82;128;Senokomis;x
6257;139;76;182;Mnachis;x
6258;242;124;196;Ereithis;x
6259;69;48;222;Shashotep;x
6260;247;75;52;Tjenu;x
6261;24;87;196;Gesa;x
6262;72;15;140;Thbakat;x
6263;9;126;46;Selino;x
6264;99;150;108;Ubon;x
6265;243;81;147;Pupput;x
6266;253;177;10;Tuniza;x
6267;233;188;215;Segermes;x
6268;14;177;5;Membressa;x
6269;224;74;117;Bagdata;x
6270;47;39;64;Awana;x
6271;53;242;209;Buzurg Shapur;x
6272;160;5;193;Abqun;x
6273;165;98;61;Bismayish;x
6274;180;197;7;Jima;x
6275;245;214;53;Bustan;x
6276;71;250;37;Daira;x
6277;202;245;14;Aswad;x
6278;126;41;252;Girumu;x
6279;126;184;171;Bit Sharri;x
6280;165;21;121;Khard-Shapur;x
6281;204;224;82;Kushk Khaintar;x
6282;134;52;130;Dur Nahhunte;x
6283;10;157;178;Alvan;x
6284;215;80;235;Kar Ninurta;x
6285;14;92;80;Bashiqa;x
6286;94;180;15;Qubba;x
6287;74;243;106;Bit Shamash;x
6288;77;64;144;Bavian;x
6289;81;12;185;North Taizhou;x
6290;167;161;138;West Taizhou;x
6291;153;185;104;East Taizhou;x
6292;170;92;22;South Yizhou;x
6293;152;50;188;West Yizhou;x
6294;26;227;184;East Yizhou;x
6295;1;247;110;Yizhou Highlands;x
6296;223;153;211;Penghu;x
6297;180;250;106;Chennai;x
6298;210;193;61;Cuddalore;x
6299;77;137;217;Kallakurichi;x
6300;61;94;8;Kandukur;x
6301;5;198;201;Mulaguntapadu;x
6302;161;185;73;Nukuvaram;x
6303;215;16;154;Balavenkata;x
6304;241;71;197;Malakondapuram;x
6305;173;144;118;Thamidapadu;x
6306;29;70;129;Yerukollu;x
6307;228;197;40;Lakshmipuram;x
6308;181;228;55;Maddali;x
6309;16;27;174;Rudravaram;x
6310;250;88;129;Yellore;x
6311;84;173;72;Vellore;x
6312;3;140;106;Tirupattur;x
6313;194;181;217;Tiruvannamalai;x
6314;205;124;213;Ranipet;x
6315;162;142;151;Nagappattanam;x
6316;132;0;20;Kaverippattanam;x
6317;69;225;63;Thanjavur;x
6318;12;128;76;Ariyalur;x
6319;198;166;64;Perumbalar;x
6320;56;8;235;Valarpuram;x
6321;52;2;96;Itchiputhur;x
6322;130;207;202;Puducherry;x
6323;123;23;255;Villupuram;x
6324;100;199;195;Panruti;x
6325;226;145;22;Bhavnapuram;x
6326;44;193;21;Rendadi;x
6327;103;28;194;Korakuppam;x
6328;107;12;87;Mydukur;x
6329;204;183;95;Mallepale;x
6330;196;32;11;Bhakarapet;x
6331;214;197;78;Animela;x
6332;99;139;59;Kasanur;x
6333;86;224;16;Chilamakaru;x
6334;205;168;91;Betamcherla;x
6335;76;129;2;Gattimanikonda;x
6336;77;139;149;Panyam;x
6337;115;103;139;Orvakal;x
6338;160;183;84;Palakurthy;x
6339;158;110;71;Penchikalapadu;x
6340;74;144;30;Thogarchedu;x
6341;16;249;119;Peapully;x
6342;167;203;134;Kolimigundia;x
6343;64;177;25;Nagasamudram;x
6344;84;11;69;Anantapura;x
6345;97;159;108;Singanamala;x
6346;192;140;38;Dharmavaram;x
6347;170;188;73;Obulapuram;x
6348;181;89;246;Bukkacherla;x
6349;84;52;235;Pulivendala;x
6350;243;12;107;Udumulakurti;x
6351;227;119;109;Bakkannagaripalli;x
6352;33;52;96;Krishnagiri;x
6353;76;64;63;Dharmapuri;x
6354;36;216;62;Tirupattur;x
6355;55;53;234;Narsapura;x
6356;5;204;20;Salem;x
6357;198;118;251;Thiruchirapalli;x
6358;150;16;104;Shoolagiri;x
6359;134;110;132;Namakkal;x
6360;187;231;50;Gangavalli;x
6361;18;67;60;Tiruchengode;x
6362;86;102;60;Kumarapalayam;x
6363;127;3;43;Karur;x
6364;126;186;113;Kodumudi;x
6365;34;124;157;Erumappati;x
6366;55;117;242;Illupur;x
6367;76;93;141;Tirunelveli;x
6368;174;223;44;Thiruvithankodu;x
6369;221;9;102;Tenkasi;x
6370;167;21;175;Thoothukudi;x
6371;53;250;58;Vijayanarayanam;x
6372;243;6;148;Virudhanagar;x
6373;26;229;201;Valasa;x
6374;169;101;230;Dhamsaipuram;x
6375;87;168;194;Alangulam;x
6376;245;68;237;Pudukkottai;x
6377;157;67;14;Thiruvananthapuram;x
6378;172;186;40;Neyyatinkara;x
6379;127;199;166;Kallikkad;x
6380;154;220;22;Kollam;x
6381;12;198;173;Kottayam;x
6382;224;83;177;Malappuram;x
6383;90;75;155;Thrissur;x
6384;63;249;203;Ernakulam;x
6385;10;91;205;Palakkad;x
6386;119;252;16;Karuvarakundu;x
6387;166;7;254;Ottapalam;x
6388;200;239;43;Idduki;x
6389;12;214;154;Theni;x
6390;82;129;209;Ezhil Malai Chellur;x
6391;36;4;164;Pazhi;x
6392;180;111;68;Kasaragoda;x
6393;149;205;224;Naura;x
6394;223;28;95;Madanthyar;x
6395;167;19;52;Mudbidri;x
6396;101;109;34;Byzantion;x
6397;103;133;153;Dandeli;x
6398;52;40;255;Channewadi;x
6399;204;243;13;Jataga;x
6400;21;208;231;Kalave;x
6401;254;252;181;Bilur;x
6402;102;124;151;Talaguppa;x
6403;32;133;138;Thogarsi;x
6404;72;245;163;Yalavata;x
6405;177;180;47;Kusnur;x
6406;16;214;81;Arashinguppi;x
6407;48;172;36;Karekyathanahalli;x
6408;131;97;161;Honkana;x
6409;240;152;30;Kadaramandagali;x
6410;173;20;53;Devigere;x
6411;231;174;100;Nagasamudra;x
6412;17;185;212;Sasalapura;x
6413;20;36;136;Parama;x
6414;34;75;205;Mariyanahosur;x
6415;168;28;243;Bharatipura;x
6416;140;129;127;Kalenahalli;x
6417;19;66;91;Dabbeghatta;x
6418;161;177;91;Puragere;x
6419;45;231;238;Halebeedu;x
6420;79;214;28;Mahadevapura;x
6421;170;60;181;Ankanahali;x
6422;155;123;63;Thimakapura;x
6423;83;32;194;Naviluru;x
6424;233;181;245;Tolalu;x
6425;93;146;211;Marur;x
6426;20;248;131;Gangavara;x
6427;63;234;52;Ramanathapuram;x
6428;236;114;65;Sakkanthi;x
6429;120;141;69;Maridankudi;x
6430;167;188;120;Nagaramangalam;x
6431;79;41;4;Tanjavur;x
6432;255;177;116;Nagapattinam;x
6433;131;177;81;Lepreon;x
6434;117;207;105;Patrae;x
6435;12;130;107;Mantineia;x
6436;95;193;69;Stymphalos;x
6437;232;161;211;Orchomenos;x
6438;193;81;18;Tamraparni;x
6439;157;127;27;Mahathota;x
6440;189;170;181;Upatissagama;x
6441;243;159;145;Uruththirapureeswaram;x
6442;237;47;10;Kanakarayankulam;x
6443;94;144;112;Vijithapura;x
6444;188;215;205;Siripura;x
6445;33;156;132;Dampitiya;x
6446;40;63;65;Mirigama;x
6447;126;62;191;Udugama;x
6448;220;155;5;Thiniyawala;x
6449;172;129;98;Pahalagama;x
6450;207;98;238;Moneragala;x
6451;83;158;52;Seru Nuwara;x
6452;178;1;229;Galibi;x
6453;124;25;238;Margana;x
6454;141;61;115;Talacore;x
6455;226;142;187;Anabingara;x
6456;182;69;239;Modota;x
6457;151;55;251;Sigiriya;x
6458;142;26;51;Mahapothana;x
6459;184;230;127;Kothmalpura;x
6460;63;75;29;Moagranam;x
6461;227;98;116;Podura;x
6462;241;244;66;Bumalam;x
6463;44;250;244;Khizala;x
6464;215;148;58;Enanara;x
